"","geneID","EE_028-20120223_EMB-0","EE_118-20120223_EMB-60","EE_118-20120223_EMB-90","EE_199-20120223_EMB-150","EE_378-20120223_EMB-300","EE_467-20120223_EMB-390","EE_574-20120223_EMB-480","EE_674-20120223_EMB-570","EE_674-20120223_EMB-600","EE_285-20120411_EMB-180","EE_199-20120419_EMB-120","EE_285-20120419_EMB-180","EE_378-20120419_EMB-270","EE_467-20120419_EMB-330","EE_574-20120419_EMB-420","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"485","WBGene00077464",0,0,0.168494229971259,0,0.147022738095606,0.0732767309667538,0,0,0,0,0,0,0,0.222254350323308,0.175190609573098,"Y70C5B.2","Y70C5B.2","G protein-coupled receptor","7TM GPCR, serpentine receptor class h (Srh)","Y70C5B.2 | WBGene00077464",NA,"Y70C5B.2 | WBGene00077464",86.8182,"CBN12226 | WBGene00150951",87.2727,"CRE12373 | WBGene00067974",90
"486","WBGene00077503",0,0,0,0,0,0,0.192187538137215,0,0,0,0,0,0,0,0.350381219146196,"AC3.12","AC3.12","DUF19 domain-containing protein","Activin types I and II receptor domain, Snake toxin-like superfamily, ","AC3.12 | WBGene00077503",NA,"AC3.12 | WBGene00077503",NA,NA,NA,NA,NA
"487","WBGene00077583",0,0,0,0,0.0735113690478028,0,0.12812502542481,0.143834953418331,0,0,0,0,0,0,0.175190609573098,"C01G10.18","C01G10.18","","","C01G10.18 | WBGene00077583",NA,"C01G10.18 | WBGene00077583",NA,NA,NA,NA,NA
"488","WBGene00077622",0.209160278998896,0,0,0.0538747327341852,0,0.146553461933508,0,0.0719174767091656,0.143278237597442,0.106302686268882,0,0,0,0,0.0875953047865491,"T25E12.14","T25E12.14","Peptidase_M75 domain-containing protein","","T25E12.14 | WBGene00077622",NA,"T25E12.14 | WBGene00077622",NA,NA,NA,NA,NA
"489","WBGene00077624",0,0,0,0,0.0735113690478028,0,0.320312563562024,0.143834953418331,0,0,0,0,0,0.111127175161654,0.350381219146196,"Y102A5C.40","Y102A5C.40","C6 domain-containing protein","","Y102A5C.40 | WBGene00077624",NA,"Y102A5C.40 | WBGene00077624",NA,NA,NA,NA,NA
"490","WBGene00077655",0.156870209249172,0,0,0,0.147022738095606,0,0.12812502542481,0.0719174767091656,0.143278237597442,0,0,0,0,0,0.262785914359647,"asp-19","ZK384.6","Peptidase A1 domain-containing protein","Aspartic peptidase A1 family, Aspartic peptidase domain superfamily, Peptidase family A1 domain, Pepsin-like domain","asp-19 | WBGene00077655",NA,"asp-19 | WBGene00077655",NA,NA,NA,NA,NA
"491","WBGene00077766",0,0.0638079961245576,0.112329486647506,0,0,0,0.12812502542481,0,0,0,0.188110654211233,0,0,0,0,"rgba-1","F17B5.9","Regulatory Gene for Behavioral Aging","","rgba-1 | WBGene00077766",NA,"rgba-1 | WBGene00077766",NA,NA,NA,NA,NA
"492","WBGene00086553",0,0,0,0,0.147022738095606,0,0.448437588986834,0.0719174767091656,0.143278237597442,0,0,0,0,0,0,"ZC334.13","ZC334.13","","","ZC334.13 | WBGene00086553",NA,"ZC334.13 | WBGene00086553",NA,NA,NA,NA,NA
"493","WBGene00086561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K01A2.12","K01A2.12","Transmembrane protein","","K01A2.12 | WBGene00086561",NA,"K01A2.12 | WBGene00086561",76,NA,NA,"Cre-mps-2 | WBGene00064702",60.6667
"494","WBGene00119201",0.104580139499448,0.127615992249115,0,0,0,0,0,0,0.143278237597442,0,0,0,0,0,0,"C08E8.11","C08E8.11","Lipocalin","","C08E8.11 | WBGene00119201",NA,"C08E8.11 | WBGene00119201",NA,NA,NA,NA,NA
"495","WBGene00138714",0,0.0638079961245576,0,0,0,0.146553461933508,0.0640625127124049,0,0,0,0,0,0,0.111127175161654,0.0875953047865491,"T02D1.9","T02D1.9","","","T02D1.9 | WBGene00138714",NA,"T02D1.9 | WBGene00138714",46.1538,NA,NA,"CRE28727 | WBGene00083804",39.5604
"496","WBGene00138715",0,0,0,0,0,0,0.0640625127124049,0,0.0716391187987209,0,0,0,0.128436330065442,0,0.175190609573098,"Y6G8.14","Y6G8.14","Apple domain-containing protein","PAN/Apple domain","Y6G8.14 | WBGene00138715",NA,"Y6G8.14 | WBGene00138715",NA,NA,NA,NA,NA
"497","WBGene00185096",0.052290069749724,0,0.224658973295012,0,0.0735113690478028,0,0.12812502542481,0.0719174767091656,0,0,0,0,0,0.111127175161654,0.175190609573098,"W09C2.9","W09C2.9","","","W09C2.9 | WBGene00185096",NA,"W09C2.9 | WBGene00185096",NA,NA,NA,NA,NA
"498","WBGene00185097",0,0,0,0,0.0735113690478028,0,0.12812502542481,0,0.0716391187987209,0,0,0,0,0.111127175161654,0.175190609573098,"C49C3.20","C49C3.20","TMhelix containing protein","","C49C3.20 | WBGene00185097",NA,"C49C3.20 | WBGene00185097",58.6207,NA,NA,NA,NA
"499","WBGene00189930",0.052290069749724,0,0,0,0.147022738095606,0,0.0640625127124049,0,0,0,0,0,0,0,0.175190609573098,"Y26G10.5","Y26G10.5","","","Y26G10.5 | WBGene00189930",NA,"Y26G10.5 | WBGene00189930",NA,NA,NA,NA,NA
"500","WBGene00189937",0,0.0638079961245576,0,0,0,0,0.0640625127124049,0.143834953418331,0,0,0,0,0,0,0,"Y6G8.15","Y6G8.15","Apple domain-containing protein","PAN/Apple domain","Y6G8.15 | WBGene00189937",NA,"Y6G8.15 | WBGene00189937",NA,NA,NA,NA,NA
"501","WBGene00194646",0.052290069749724,0,0,0,0,0.146553461933508,0.192187538137215,0.215752430127497,0,0.212605372537764,0,0,0,0,0.175190609573098,"Y105C5A.1270","Y105C5A.1270","DUF5658 domain-containing protein","","Y105C5A.1270 | WBGene00194646",NA,"Y105C5A.1270 | WBGene00194646",NA,NA,NA,NA,NA
"502","WBGene00194672",0.104580139499448,0.25523198449823,0.0561647433237531,0.0538747327341852,0,0.0732767309667538,0,0.143834953418331,0.0716391187987209,0,0,0,0,0,0.0875953047865491,"Y116A8C.463","Y116A8C.463","","","Y116A8C.463 | WBGene00194672",NA,"Y116A8C.463 | WBGene00194672",NA,NA,NA,NA,NA
"503","WBGene00194698",0.052290069749724,0,0,0,0,0,0,0,0.0716391187987209,0,0,0,0,0,0.175190609573098,"F49D11.11","F49D11.11","","","F49D11.11 | WBGene00194698",NA,"F49D11.11 | WBGene00194698",46.6667,NA,NA,NA,NA
"504","WBGene00194727",0,0,0,0,0.0735113690478028,0,0.12812502542481,0.215752430127497,0,0,0,0,0.128436330065442,0,0.0875953047865491,"C18D11.10","C18D11.10","","","C18D11.10 | WBGene00194727",NA,"C18D11.10 | WBGene00194727",NA,NA,NA,"CRE25745 | WBGene00083975",51.5152
"505","WBGene00194738",0,0,0,0.10774946546837,0.0735113690478028,0,0.12812502542481,0,0,0,0,0,0,0,0,"Y46E12A.5","Y46E12A.5","","","Y46E12A.5 | WBGene00194738",NA,"Y46E12A.5 | WBGene00194738",62.069,NA,NA,NA,NA
"506","WBGene00194799",0,0.127615992249115,0.449317946590025,0,0.147022738095606,0.0732767309667538,0,0,0,0,0,0,0,0,0,"Y70C5A.4","Y70C5A.4","","7TM GPCR, serpentine receptor class w (Srw)","Y70C5A.4 | WBGene00194799",NA,"Y70C5A.4 | WBGene00194799",NA,NA,NA,NA,NA
"507","WBGene00194801",0.156870209249172,0,0,0,0,0,0,0,0,0,0.188110654211233,0.168743306163974,0,0.111127175161654,0.350381219146196,"Y6G8.16","Y6G8.16","Apple domain-containing protein","PAN/Apple domain","Y6G8.16 | WBGene00194801",NA,"Y6G8.16 | WBGene00194801",NA,NA,NA,NA,NA
"508","WBGene00194833",0.104580139499448,0,0,0,0.0735113690478028,0,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0,"F17E9.15","F17E9.15","Secreted protein","","F17E9.15 | WBGene00194833",NA,"F17E9.15 | WBGene00194833",34.1176,"CBN22442 | WBGene00161167",45.8824,"CRE12690 | WBGene00068711",40
"509","WBGene00194888",0,0,0,0,0,0.146553461933508,0.25625005084962,0,0.0716391187987209,0,0,0,0.128436330065442,0,0.262785914359647,"K10H10.13","K10H10.13","DUF19 domain-containing protein","","K10H10.13 | WBGene00194888",NA,"K10H10.13 | WBGene00194888",22.6316,"CBN08346 | WBGene00147071",21.0526,NA,NA
"510","WBGene00194898",0,0,0,0,0,0,0.0640625127124049,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0.175190609573098,"C17B7.14","C17B7.14","","","C17B7.14 | WBGene00194898",NA,"C17B7.14 | WBGene00194898",NA,NA,NA,NA,NA
"511","WBGene00194922",0,0.0638079961245576,0,0,0.0735113690478028,0,0,0,0.143278237597442,0,0,0,0,0,0.175190609573098,"F13E9.19","F13E9.19","Secreted protein","","F13E9.19 | WBGene00194922",NA,"F13E9.19 | WBGene00194922",NA,NA,NA,NA,NA
"512","WBGene00194924",0,0,0,0.0538747327341852,0.220534107143408,0.146553461933508,0.12812502542481,0,0,0,0,0,0,0,0.262785914359647,"Y51H4A.936","Y51H4A.936","TIL domain-containing protein","","Y51H4A.936 | WBGene00194924",NA,"Y51H4A.936 | WBGene00194924",NA,NA,NA,NA,NA
"513","WBGene00194925",0,0,0,0,0.0735113690478028,0.0732767309667538,0.12812502542481,0,0.0716391187987209,0,0,0,0,0,0,"K08D8.11","K08D8.11","PLSCR1","","K08D8.11 | WBGene00194925",NA,"K08D8.11 | WBGene00194925",NA,NA,NA,NA,NA
"514","WBGene00194933",0,0,0,0,0.220534107143408,0,0,0,0,0,0,0.0843716530819868,0,0,0.350381219146196,"T12A7.10","T12A7.10","Secreted protein","","T12A7.10 | WBGene00194933",NA,"T12A7.10 | WBGene00194933",NA,NA,NA,NA,NA
"515","WBGene00194935",0,0,0,0,0,0,0.12812502542481,0.0719174767091656,0,0,0,0,0,0,0.700762438292393,"M02G9.4","M02G9.4","Lipoprotein","","M02G9.4 | WBGene00194935",NA,"M02G9.4 | WBGene00194935",NA,NA,NA,NA,NA
"516","WBGene00194951",0,0,0,0,0,0,0.12812502542481,0.0719174767091656,0,0,0,0,0.256872660130884,0,0,"Y105C5A.1274","Y105C5A.1274","Small hydrophilic protein","","Y105C5A.1274 | WBGene00194951",NA,"Y105C5A.1274 | WBGene00194951",NA,NA,NA,NA,NA
"517","WBGene00194957",0.156870209249172,0,0,0,0,0.0732767309667538,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0.175190609573098,"Y116A8C.465","Y116A8C.465","","","Y116A8C.465 | WBGene00194957",NA,"Y116A8C.465 | WBGene00194957",NA,NA,NA,NA,NA
"518","WBGene00195010",0,0,0,0,0.0735113690478028,0,0.0640625127124049,0.143834953418331,0,0,0,0,0.128436330065442,0,0.262785914359647,"Y37E11AL.12","Y37E11AL.12","","","Y37E11AL.12 | WBGene00195010",NA,"Y37E11AL.12 | WBGene00195010",60,NA,NA,NA,NA
"519","WBGene00195012",0,0,0,0,0,0.0732767309667538,0.12812502542481,0.0719174767091656,0.143278237597442,0,0,0,0.128436330065442,0,0.175190609573098,"Y38C1BA.4","Y38C1BA.4","","","Y38C1BA.4 | WBGene00195012",NA,"Y38C1BA.4 | WBGene00195012",NA,NA,NA,NA,NA
"520","WBGene00195049",0.052290069749724,0,0,0,0,0,0.0640625127124049,0,0,0,0.0940553271056166,0,0,0.222254350323308,0.0875953047865491,"CC8.3","CC8.3","CYSTM domain-containing protein","","CC8.3 | WBGene00195049",NA,"CC8.3 | WBGene00195049",80.5195,NA,NA,NA,NA
"521","WBGene00195058",0.052290069749724,0,0,0,0.0735113690478028,0.0732767309667538,0.25625005084962,0.143834953418331,0.0716391187987209,0,0,0,0.256872660130884,0,0,"C54E10.7","C54E10.7","","","C54E10.7 | WBGene00195058",NA,"C54E10.7 | WBGene00195058",NA,NA,NA,NA,NA
"522","WBGene00195158",0,0,0,0,0,0,0.12812502542481,0.0719174767091656,0,0,0,0,0,0,0,"F26F2.11","F26F2.11","Venom peptide","","F26F2.11 | WBGene00195158",NA,"F26F2.11 | WBGene00195158",NA,NA,NA,NA,NA
"523","WBGene00195160",0,0,0,0,0,0.146553461933508,0,0,0,0,0,0,0,0,0.350381219146196,"Y47D7A.17","Y47D7A.17","","","Y47D7A.17 | WBGene00195160",NA,"Y47D7A.17 | WBGene00195160",NA,NA,NA,NA,NA
"524","WBGene00195174",0,0,0,0,0,0.0732767309667538,0,0,0.214917356396163,0,0,0,0,0.111127175161654,0.262785914359647,"K08E5.6","K08E5.6","","","K08E5.6 | WBGene00195174",NA,"K08E5.6 | WBGene00195174",NA,"CBN06431 | WBGene00145156",48.0392,"CRE01705 | WBGene00077940",41.1765
"525","WBGene00195181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F15H10.12","F15H10.12","","","F15H10.12 | WBGene00195181",NA,"F15H10.12 | WBGene00195181",NA,NA,NA,NA,NA
"526","WBGene00195226",0.052290069749724,0,0,0,0,0,0.0640625127124049,0,0.358195593993604,0,0,0,0,0,0.350381219146196,"ZC404.16","ZC404.16","","","ZC404.16 | WBGene00195226",NA,"ZC404.16 | WBGene00195226",NA,NA,NA,NA,NA
"527","WBGene00195227",0.052290069749724,0,0,0,0,0.146553461933508,0.25625005084962,0,0,0,0,0,0,0,0.437976523932745,"Y71A12B.23","Y71A12B.23","CBFD_NFYB_HMF domain-containing protein","","Y71A12B.23 | WBGene00195227",NA,"Y71A12B.23 | WBGene00195227",NA,NA,NA,NA,NA
"528","WBGene00195228",0.104580139499448,0,0.112329486647506,0.10774946546837,0,0.219830192900261,0,0.0719174767091656,0,0,0,0,0,0,0.350381219146196,"Y71A12B.24","Y71A12B.24","","","Y71A12B.24 | WBGene00195228",NA,"Y71A12B.24 | WBGene00195228",NA,NA,NA,NA,NA
"529","WBGene00195230",0,0,0.112329486647506,0,0.147022738095606,0,0,0.431504860254993,0,0,0,0,0,0,0,"F36D1.13","F36D1.13","Secreted protein","","F36D1.13 | WBGene00195230",NA,"F36D1.13 | WBGene00195230",NA,NA,NA,NA,NA
"530","WBGene00195231",0,0,0,0,0.147022738095606,0,0,0,0,0,0,0,0,0,0,"F36D1.14","F36D1.14","Secreted protein","","F36D1.14 | WBGene00195231",NA,"F36D1.14 | WBGene00195231",NA,NA,NA,NA,NA
"531","WBGene00195232",0,0,0,0,0,0,0,0.143834953418331,0.143278237597442,0,0,0,0,0,0,"F36D1.15","F36D1.15","Phytosulfokine-beta","","F36D1.15 | WBGene00195232",NA,"F36D1.15 | WBGene00195232",NA,NA,NA,NA,NA
"532","WBGene00202495",0,0,0,0,0,0.0732767309667538,0,0,0,0,0,0,0,0,0.0875953047865491,"T26H5.11","T26H5.11","","","T26H5.11 | WBGene00202495",NA,"T26H5.11 | WBGene00202495",NA,NA,NA,NA,NA
"533","WBGene00202496",0,0,0,0,0.0735113690478028,0.0732767309667538,0.12812502542481,0,0,0,0,0,0,0,0.525571828719294,"R02F11.9","R02F11.9","CX domain-containing protein","Domain of unknown function CX","R02F11.9 | WBGene00202496",NA,"R02F11.9 | WBGene00202496",38.8571,"CBN06611 | WBGene00145336",36.5714,"CRE18590 | WBGene00057997",44.5714
"534","WBGene00202497",0.052290069749724,0.0638079961245576,0,0,0.147022738095606,0.146553461933508,0.25625005084962,0,0,0,0,0,0,0,0.0875953047865491,"R02F11.10","R02F11.10","CX domain-containing protein","Domain of unknown function CX","R02F11.10 | WBGene00202497",NA,"R02F11.10 | WBGene00202497",53.0726,"CBN04551 | WBGene00143276",45.8101,"CRE18591 | WBGene00082423",50.2793
"535","WBGene00202498",0,0,0,0,0,0.146553461933508,0.12812502542481,0,0,0,0,0,0,0.111127175161654,0,"Y60C6A.2","Y60C6A.2","Venom protein","","Y60C6A.2 | WBGene00202498",NA,"Y60C6A.2 | WBGene00202498",NA,NA,NA,NA,NA
"536","WBGene00202500",0,0,0,0,0,0,0.0640625127124049,0,0.286556475194883,0,0,0,0,0,0.613167133505844,"K09H11.15","K09H11.15","Integrase","","K09H11.15 | WBGene00202500",NA,"K09H11.15 | WBGene00202500",NA,NA,NA,NA,NA
"537","WBGene00206395",0,0,0,0,0,0,0,0,0.0716391187987209,0,0,0,0,0,0,"C08H9.18","C08H9.18","","","C08H9.18 | WBGene00206395",NA,"C08H9.18 | WBGene00206395",NA,NA,NA,NA,NA
"538","WBGene00206421",0,0,0,0,0,0.0732767309667538,0.0640625127124049,0,0,0,0,0,0,0,0,"T26G10.8","T26G10.8","DUF4258 domain-containing protein","","T26G10.8 | WBGene00206421",NA,"T26G10.8 | WBGene00206421",NA,NA,NA,NA,NA
"539","WBGene00206422",0,0,0,0,0,0,0,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0,"T26G10.9","T26G10.9","DUF4258 domain-containing protein","","T26G10.9 | WBGene00206422",NA,"T26G10.9 | WBGene00206422",NA,NA,NA,NA,NA
"540","WBGene00206468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZC262.11","ZC262.11","","Tight junction protein, claudin-like","ZC262.11 | WBGene00206468",NA,"ZC262.11 | WBGene00206468",30.0885,"CBN18355 | WBGene00157080",53.0973,NA,NA
"541","WBGene00206471",0,0,0.0561647433237531,0,0,0.0732767309667538,0,0.0719174767091656,0,0.212605372537764,0,0,0,0.333381525484962,0.0875953047865491,"Y22F5A.11","Y22F5A.11","","","Y22F5A.11 | WBGene00206471",NA,"Y22F5A.11 | WBGene00206471",NA,NA,NA,NA,NA
"542","WBGene00206477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ZC262.12","ZC262.12","Colicin V production protein","Tight junction protein, claudin-like","ZC262.12 | WBGene00206477",NA,"ZC262.12 | WBGene00206477",34.0659,"CBN18355 | WBGene00157080",49.4506,NA,NA
"543","WBGene00206481",0.104580139499448,0,0.0561647433237531,0,0,0,0.12812502542481,0.215752430127497,0,0.106302686268882,0,0,0,0.111127175161654,0.0875953047865491,"Y51B9A.14","Y51B9A.14","","","Y51B9A.14 | WBGene00206481",NA,"Y51B9A.14 | WBGene00206481",NA,NA,NA,NA,NA
"544","WBGene00206483",0,0,0,0,0.0735113690478028,0,0.384375076274429,0,0.0716391187987209,0,0,0,0.128436330065442,0,0.0875953047865491,"B0416.11","B0416.11","","","B0416.11 | WBGene00206483",NA,"B0416.11 | WBGene00206483",61.194,NA,NA,NA,NA
"545","WBGene00206495",0.104580139499448,0,0,0,0,0.0732767309667538,0,0,0.143278237597442,0,0,0,0,0,0.0875953047865491,"F20E11.18","F20E11.18","Secreted protein","","F20E11.18 | WBGene00206495",NA,"F20E11.18 | WBGene00206495",NA,NA,NA,NA,NA
"546","WBGene00206496",0,0,0,0,0,0,0,0.215752430127497,0.0716391187987209,0,0,0,0,0.111127175161654,0.0875953047865491,"Y51A2B.16","Y51A2B.16","DUF3149 domain-containing protein","","Y51A2B.16 | WBGene00206496",NA,"Y51A2B.16 | WBGene00206496",NA,NA,NA,NA,NA
"547","WBGene00206499",0,0,0,0,0,0.0732767309667538,0,0,0.0716391187987209,0,0,0,0,0,0.0875953047865491,"C06H5.11","C06H5.11","Holin","","C06H5.11 | WBGene00206499",NA,"C06H5.11 | WBGene00206499",NA,NA,NA,NA,NA
"548","WBGene00206501",0,0.127615992249115,0,0,0,0,0.0640625127124049,0.0719174767091656,0,0.106302686268882,0,0,0,0.111127175161654,0.437976523932745,"F14D7.18","F14D7.18","","","F14D7.18 | WBGene00206501",NA,"F14D7.18 | WBGene00206501",NA,NA,NA,NA,NA
"549","WBGene00206503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T26E4.18","T26E4.18","DUF4025 domain-containing protein","","T26E4.18 | WBGene00206503",NA,"T26E4.18 | WBGene00206503",NA,NA,NA,NA,NA
"550","WBGene00206504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K10G4.15","K10G4.15","Secreted protein","","K10G4.15 | WBGene00206504",NA,"K10G4.15 | WBGene00206504",NA,NA,NA,NA,NA
"551","WBGene00206506",0,0.0638079961245576,0,0,0.0735113690478028,0.0732767309667538,0.0640625127124049,0.0719174767091656,0,0,0,0,0,0,0.0875953047865491,"F59A1.18","F59A1.18","Saposin B-type domain-containing protein","","F59A1.18 | WBGene00206506",NA,"F59A1.18 | WBGene00206506",NA,NA,NA,NA,NA
"552","WBGene00206508",0,0,0,0,0.0735113690478028,0,0.0640625127124049,0,0,0,0,0.168743306163974,0,0,0.175190609573098,"ZK262.19","ZK262.19","DUF3149 domain-containing protein","","ZK262.19 | WBGene00206508",NA,"ZK262.19 | WBGene00206508",NA,NA,NA,NA,NA
"553","WBGene00206510",0,0,0,0,0.147022738095606,0,0.192187538137215,0.143834953418331,0.143278237597442,0,0,0,0,0,0,"Y113G7A.22","Y113G7A.22","","","Y113G7A.22 | WBGene00206510",NA,"Y113G7A.22 | WBGene00206510",NA,NA,NA,NA,NA
"554","WBGene00206523",0,0,0,0,0.0735113690478028,0,0.25625005084962,0,0,0,0,0,0,0,0.175190609573098,"C54E10.10","C54E10.10","Late nodulin","","C54E10.10 | WBGene00206523",NA,"C54E10.10 | WBGene00206523",NA,NA,NA,NA,NA
"555","WBGene00206524",0,0,0.0561647433237531,0,0,0,0.12812502542481,0.0719174767091656,0.143278237597442,0,0,0,0,0.111127175161654,0.175190609573098,"C54E10.11","C54E10.11","UPF0506 domain-containing protein","","C54E10.11 | WBGene00206524",NA,"C54E10.11 | WBGene00206524",NA,NA,NA,NA,NA
"556","WBGene00206534",0,0,0,0,0,0,0.12812502542481,0,0.143278237597442,0.212605372537764,0,0,0,0.111127175161654,0.175190609573098,"C31A11.13","C31A11.13","Orphan protein","","C31A11.13 | WBGene00206534",NA,"C31A11.13 | WBGene00206534",NA,NA,NA,NA,NA
"557","WBGene00206535",0,0,0.224658973295012,0,0,0,0,0.0719174767091656,0.143278237597442,0,0,0,0.128436330065442,0,0.262785914359647,"M162.15","M162.15","Mobile element protein","","M162.15 | WBGene00206535",NA,"M162.15 | WBGene00206535",NA,NA,NA,NA,NA
"558","WBGene00219212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K10G4.16","K10G4.16","Secreted protein","","K10G4.16 | WBGene00219212",NA,"K10G4.16 | WBGene00219212",NA,NA,NA,NA,NA
"559","WBGene00219214",0.052290069749724,0,0.0561647433237531,0,0,0.0732767309667538,0,0,0.0716391187987209,0.212605372537764,0,0,0,0.222254350323308,0.175190609573098,"T10B9.14","T10B9.14","Transposase","","T10B9.14 | WBGene00219214",NA,"T10B9.14 | WBGene00219214",NA,NA,NA,NA,NA
"560","WBGene00219278",0,0,0.0561647433237531,0,0,0.0732767309667538,0.12812502542481,0,0.0716391187987209,0,0,0,0,0.111127175161654,0.175190609573098,"R09A8.9","R09A8.9","GH10 domain-containing protein","","R09A8.9 | WBGene00219278",NA,"R09A8.9 | WBGene00219278",NA,NA,NA,NA,NA
"561","WBGene00219290",0,0,0,0,0,0.0732767309667538,0.25625005084962,0.143834953418331,0.214917356396163,0,0,0,0,0,0.175190609573098,"AH6.17","AH6.17","PP_kinase_C domain-containing protein","","AH6.17 | WBGene00219290",NA,"AH6.17 | WBGene00219290",NA,NA,NA,NA,NA
"562","WBGene00219291",0,0.0638079961245576,0,0,0.147022738095606,0.146553461933508,0.12812502542481,0,0,0,0,0,0,0,0.262785914359647,"F35H8.12","F35H8.12","","","F35H8.12 | WBGene00219291",NA,"F35H8.12 | WBGene00219291",NA,NA,NA,NA,NA
"563","WBGene00219318",0.052290069749724,0,0,0,0.147022738095606,0,0.0640625127124049,0,0.0716391187987209,0,0,0,0.128436330065442,0,0.262785914359647,"R08A2.9","R08A2.9","","","R08A2.9 | WBGene00219318",NA,"R08A2.9 | WBGene00219318",NA,NA,NA,NA,NA
"564","WBGene00219332",0,0,0,0,0,0,0.12812502542481,0,0,0,0,0,0.256872660130884,0,0.175190609573098,"Y116A8C.467","Y116A8C.467","","","Y116A8C.467 | WBGene00219332",NA,"Y116A8C.467 | WBGene00219332",NA,NA,NA,NA,NA
"565","WBGene00219381",0,0,0.0561647433237531,0,0,0,0,0.0719174767091656,0,0,0,0,0,0,0.175190609573098,"C47A10.16","C47A10.16","Conjugal transfer protein TraR","","C47A10.16 | WBGene00219381",NA,"C47A10.16 | WBGene00219381",NA,NA,NA,NA,NA
"566","WBGene00219395",0,0.0638079961245576,0,0,0,0.146553461933508,0,0,0,0,0,0,0,0,0.0875953047865491,"M199.134","M199.134","","","M199.134 | WBGene00219395",NA,"M199.134 | WBGene00219395",NA,NA,NA,NA,NA
"567","WBGene00219418",0.052290069749724,0,0,0,0.147022738095606,0,0.0640625127124049,0,0.143278237597442,0,0,0,0,0,0.0875953047865491,"F44D12.19","F44D12.19","Phosphotriesterase-related protein","","F44D12.19 | WBGene00219418",NA,"F44D12.19 | WBGene00219418",NA,NA,NA,NA,NA
"568","WBGene00219445",0.052290069749724,0,0,0,0,0,0.0640625127124049,0.143834953418331,0,0,0,0,0,0,0.175190609573098,"C06H5.12","C06H5.12","","","C06H5.12 | WBGene00219445",NA,"C06H5.12 | WBGene00219445",NA,NA,NA,NA,NA
"569","WBGene00219446",0.052290069749724,0,0,0,0,0,0.12812502542481,0.215752430127497,0,0,0,0,0,0,0,"C06H5.13","C06H5.13","","","C06H5.13 | WBGene00219446",NA,"C06H5.13 | WBGene00219446",NA,NA,NA,NA,NA
"570","WBGene00219447",0,0,0,0,0.0735113690478028,0,0.12812502542481,0.0719174767091656,0.0716391187987209,0,0,0,0,0,0.0875953047865491,"C06H5.14","C06H5.14","","","C06H5.14 | WBGene00219447",NA,"C06H5.14 | WBGene00219447",NA,NA,NA,NA,NA
"571","WBGene00219454",0.052290069749724,0,0,0,0,0,0.12812502542481,0,0.0716391187987209,0,0,0,0,0,0,"C26H9A.3","C26H9A.3","Transcriptional regulator","","C26H9A.3 | WBGene00219454",NA,"C26H9A.3 | WBGene00219454",NA,NA,NA,NA,NA
"572","WBGene00219493",0,0,0,0,0,0.0732767309667538,0,0.143834953418331,0,0,0,0,0,0.111127175161654,0.0875953047865491,"C18D4.12","C18D4.12","","","C18D4.12 | WBGene00219493",NA,"C18D4.12 | WBGene00219493",NA,NA,NA,NA,NA
"573","WBGene00219498",0.104580139499448,0,0,0,0,0.146553461933508,0.12812502542481,0,0.143278237597442,0,0,0,0,0,0.175190609573098,"Y106G6E.8","Y106G6E.8","Catalase","","Y106G6E.8 | WBGene00219498",NA,"Y106G6E.8 | WBGene00219498",NA,NA,NA,NA,NA
"574","WBGene00235081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W06G6.21","W06G6.21","Rep_fac-A_C domain-containing protein","","W06G6.21 | WBGene00235081",NA,"W06G6.21 | WBGene00235081",NA,"CBN14996 | WBGene00153721",30.5882,"CRE12374 | WBGene00067975",38.8235
"575","WBGene00235094",0,0,0.0561647433237531,0,0.0735113690478028,0,0,0,0,0,0,0,0,0.111127175161654,0.350381219146196,"K08D9.9","K08D9.9","Late nodulin","","K08D9.9 | WBGene00235094",NA,"K08D9.9 | WBGene00235094",NA,NA,NA,NA,NA
"576","WBGene00235112",0,0,0,0,0,0,0,0.0719174767091656,0,0,0,0,0,0.111127175161654,0,"T23B5.6","T23B5.6","Transcriptional regulator","","T23B5.6 | WBGene00235112",NA,"T23B5.6 | WBGene00235112",NA,NA,NA,NA,NA
"577","WBGene00235116",0,0,0,0,0,0,0.12812502542481,0.215752430127497,0.0716391187987209,0,0,0,0,0,0.175190609573098,"C03G6.21","C03G6.21","7TM_GPCR_Srx domain-containing protein","7TM GPCR, serpentine receptor class x  (Srx)","C03G6.21 | WBGene00235116",NA,"C03G6.21 | WBGene00235116",NA,NA,NA,NA,NA
