"","geneID","EE-SRS267689","L2-SRS183252","L2-SRS267690","L4-SRS183253","YA_female-SRS267691","YA_male-SRS267692","geneName","WormBaseID","Description","InterPro","GS1_homologID","GS1_percent_homology","GS2_homologID","GS2_percent_homology","GS3_homologID","GS3_percent_homology","GS4_homologID","GS4_percent_homology"
"4190","WBGene00061017",0,0,0,0,0,0,"CRE16119","CRE16119","Cytospin-A","",NA,NA,NA,NA,NA,NA,NA,NA
"4191","WBGene00081987",0,0,0,0,0,0,"CRE16121","CRE16121","C2H2-type domain-containing protein","Zinc finger C2H2-type",NA,NA,NA,NA,NA,NA,NA,NA
"4192","WBGene00071862",0.0770324555586503,0,0,0,0,0,"CRE16122","CRE16122","Piwi domain-containing protein","","Y43F8B.28 | WBGene00219302",24.7191,NA,NA,NA,NA,NA,NA
"4193","WBGene00081995",0,0,0.0875099206277844,0,0,0,"CRE16123","CRE16123","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class b (Srb)",NA,NA,NA,NA,NA,NA,"CJA06090 | WBGene00125294",16.7647
"4194","WBGene00061014",0,0,0.131264880941677,0,0,0,"Cre-srh-127","CRE16124","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)","srh-127 | WBGene00005344",68.915,"Cbr-srh-127 | WBGene00028732",78.5924,"Cbn-srh-127 | WBGene00152087",81.5249,"Cjp-srh-127 | WBGene00215851",21.1144
"4195","WBGene00061013",0,0,0.175019841255569,0,0,0,"CRE16125","CRE16125","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class w (Srw)",NA,NA,NA,NA,NA,NA,NA,NA
"4196","WBGene00082033",0,0,0,0,0,0,"CRE16128","CRE16128","Serpentine receptor class gamma","",NA,NA,NA,NA,NA,NA,NA,NA
"4197","WBGene00061006",0.0922544377947908,0,0,0,0,0,"Cre-srt-18","CRE16129","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class t (Srt)","srt-18 | WBGene00019850",50.565,NA,NA,NA,NA,NA,NA
"4198","WBGene00082044",0,0,0,0,0,0,"CRE16130","CRE16130","Seven TM Receptor","7TM GPCR, serpentine receptor class r (Str)",NA,NA,NA,NA,NA,NA,NA,NA
"4199","WBGene00082040",0,0,0.0875099206277844,0,0,0,"CRE16133","CRE16133","","",NA,NA,NA,NA,NA,NA,NA,NA
"4200","WBGene00081959",0,0,0,0,0,0,"CRE16134","CRE16134","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)","srh-264 | WBGene00005470",39.8844,"Cbr-srh-255.1 | WBGene00042375",48.8439,"CBN25222 | WBGene00163947",40.1734,NA,NA
"4201","WBGene00082023",0,0,0,0,0,0,"CRE16135","CRE16135","G protein-coupled receptor","7TM GPCR, serpentine receptor class h (Srh)","srh-264 | WBGene00005470",20.2899,"Cbr-srh-255.1 | WBGene00042375",28.9855,"CBN25222 | WBGene00163947",27.0531,NA,NA
"4202","WBGene00081956",0.0456659467084215,0,0.144828918638983,0,0.0200569397465311,0,"CRE16137","CRE16137","","",NA,NA,NA,NA,NA,NA,NA,NA
"4203","WBGene00082042",0,0,0,0,0,0,"CRE16138","CRE16138","Secreted protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4204","WBGene00060993",0,0,0.0875099206277844,0,0,0.188876774841468,"CRE16140","CRE16140","Serpentine Receptor, class J","7TM GPCR, serpentine receptor class j (Srj)","srj-57 | WBGene00005635",68.2081,"CBG01170 | WBGene00024442",67.6301,"Cbn-srj-57 | WBGene00164516",65.3179,NA,NA
"4205","WBGene00060992",0,0,0.0875099206277844,0,0,0,"CRE16141","CRE16141","","Nuclear hormone receptor, ligand-binding domain, Zinc finger, nuclear hormone receptor-type, Zinc finger, NHR/GATA-type, Nuclear hormone receptor-like domain superfamily","nhr-241 | WBGene00013483",33.9806,NA,NA,"CBN04815 | WBGene00143540",30.0971,NA,NA
"4206","WBGene00082041",0,0,0.656324404708383,0,0.100284698732655,0.188876774841468,"CRE16142","CRE16142","Helitron_like_N domain-containing protein","7TM GPCR, serpentine chemoreceptor class i (Sri), Helitron helicase-like domain",NA,NA,"CBG31304 | WBGene00303243",18.2674,NA,NA,NA,NA
"4207","WBGene00060991",0.0922544377947908,0,0,0,0.300854096197966,0,"CRE16143","CRE16143","MADF domain-containing protein","MADF domain",NA,NA,NA,NA,NA,NA,"CJA31258 | WBGene00207105",19.3237
"4208","WBGene00085035",0,0,0.262529761883353,0,0,0,"CRE16149","CRE16149","Ribosomal_L30_N domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4209","WBGene00085036",0,0,0,0,0,0,"CRE16150","CRE16150","FBA_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4210","WBGene00085043",0.0922544377947908,0,0,0,0,0,"CRE16151","CRE16151","","",NA,NA,NA,NA,NA,NA,NA,NA
"4211","WBGene00085038",0,0,0,0,0,0,"CRE16152","CRE16152","Gag protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4212","WBGene00085028",0.184508875589582,0,0,0,0,0,"CRE16155","CRE16155","FLYWCH-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4213","WBGene00085024",0,0,0,0,0,0,"CRE16156","CRE16156","DUF1850 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4214","WBGene00085025",0,0,0.0437549603138922,0,0,0.165267177986285,"CRE16169","CRE16169","Retrotransposon gag protein","Protein of unknown function DUF1759",NA,NA,NA,NA,"CBN29083 | WBGene00191048",30.1653,NA,NA
"4215","WBGene00065342",0.138381656692186,0,0.0437549603138922,0,0.200569397465311,0.236095968551835,"CRE16177","CRE16177","PHD domain-containing protein","Protein of unknown function DUF1280",NA,NA,NA,NA,NA,NA,"CJA25648 | WBGene00181220",16.2763
"4216","WBGene00065412",0,0,0,0,0.250711746831639,0.377753549682937,"CRE16182","CRE16182","Nuclear pore protein","",NA,NA,"CBG08847 | WBGene00030568",17.4636,"CBN05108 | WBGene00143833",18.0873,NA,NA
"4217","WBGene00085021",0,0,0,0,0,0,"CRE16183","CRE16183","","",NA,NA,NA,NA,NA,NA,NA,NA
"4218","WBGene00085019",0,0,0,0,0.0501423493663277,0.141657581131101,"CRE16185","CRE16185","t-SNARE","",NA,NA,"CBG08847 | WBGene00030568",20.1923,"CBN05108 | WBGene00143833",22.8365,NA,NA
"4219","WBGene00085042",0,0,0,0,0.100284698732655,0.0472191937103671,"CRE16193","CRE16193","","",NA,NA,NA,NA,NA,NA,NA,NA
"4220","WBGene00085034",0.553526626768745,0,0,0,0,0,"CRE16198","CRE16198","DUF3700 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4221","WBGene00085040",0.0793388165035201,0,0.0218774801569461,0,0,0,"CRE16209","CRE16209","TRAF-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4222","WBGene00065369",0,0,0,0,0,0,"CRE16219","CRE16219","DUF281 domain-containing protein","Domain of unknown function DUF281",NA,NA,"CBG06388 | WBGene00028675",20.7143,"CBN13196 | WBGene00151921",21.0714,NA,NA
"4223","WBGene00065368",0,0,0,0,0,0.0552464566411295,"CRE16220","CRE16220","DUF281 domain-containing protein","Domain of unknown function DUF281",NA,NA,"CBG06388 | WBGene00028675",19.7095,"CBN13196 | WBGene00151921",22.4066,NA,NA
"4224","WBGene00085032",0.0922544377947908,0,0.131264880941677,0,0.300854096197966,0.45660960317925,"CRE16221","CRE16221","DUF281 domain-containing protein","Domain of unknown function DUF281",NA,NA,"CBG06388 | WBGene00028675",22.5131,"CBN13196 | WBGene00151921",23.2984,NA,NA
"4225","WBGene00065337",0,0,0,0.495793878097831,0.0917604993403797,0,"CRE16238","CRE16238","Kinesin motor domain-containing protein","Kinesin motor domain, P-loop containing nucleoside triphosphate hydrolase, Kinesin-like protein, Kinesin motor domain superfamily","klp-7 | WBGene00002219",90.0709,"Cbr-klp-7 | WBGene00037753",90.7801,"Cbn-klp-7 | WBGene00139133",90.7801,"Cjp-klp-7.1 | WBGene00131432",88.6525
"4226","WBGene00078296",0,0,0,0,0,0,"CRE16242","CRE16242","Coiled-coil domain-containing protein 52","",NA,NA,NA,NA,"CBN06411 | WBGene00145136",5.07463,NA,NA
"4227","WBGene00078298",0.553526626768745,0,0.306284722197246,0,0,0,"CRE16248","CRE16248","","",NA,NA,NA,NA,NA,NA,NA,NA
"4228","WBGene00078287",0,0,0,0,0,0,"CRE16251","CRE16251","DNA-directed RNA polymerase II subunit RPB1-like","",NA,NA,NA,NA,NA,NA,NA,NA
"4229","WBGene00068425",0.461272188973954,0,0,0,0,0,"CRE16254","CRE16254","Xin actin-binding repeat-containing protein 2","",NA,NA,NA,NA,NA,NA,NA,NA
"4230","WBGene00068424",0.0922544377947908,0,0.233213938473046,0,0.125355873415819,0.277176667079855,"CRE16256","CRE16256","Reverse transcriptase domain-containing protein","Reverse transcriptase domain, DNA/RNA polymerase superfamily",NA,NA,NA,NA,NA,NA,"CJA38873 | WBGene00214720",17.3491
"4231","WBGene00078290",0,0,0,0,0,0.165267177986285,"CRE16257","CRE16257","DUF4283 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4232","WBGene00068423",0,0,0.207836061490988,0,0.0165469752908881,0.0944383874207342,"CRE16258","CRE16258","Serpentine receptor class gamma","","F42A9.6 | WBGene00018335",74.0385,"CBG03501 | WBGene00026358",75.9615,"CBN29429 | WBGene00191394",75,NA,NA
"4233","WBGene00078297",0,0,0,0,0,0,"CRE16259","CRE16259","","",NA,NA,NA,NA,NA,NA,NA,NA
"4234","WBGene00068415",0,0,0,0,0,0.0944383874207342,"CRE16263","CRE16263","C2H2-type domain-containing protein","Zinc finger C2H2-type","F56B3.9 | WBGene00018933",16.318,NA,NA,NA,NA,"CJA22301 | WBGene00177873",8.78661
"4235","WBGene00068411",0,0,0,0,0,0.0944383874207342,"CRE16264","CRE16264","Serpentine receptor class gamma","7TM GPCR, serpentine receptor class u (Sru)",NA,NA,NA,NA,NA,NA,NA,NA
"4236","WBGene00068437",0,0,0,0,0,0,"CRE16276","CRE16276","HTH_48 domain-containing protein","Transposase, type 1, Winged helix-like DNA-binding domain superfamily, Ribonuclease H superfamily, Mos1 transposase, HTH domain",NA,NA,NA,NA,NA,NA,NA,NA
"4237","WBGene00078294",0.0922544377947908,0,0,0,0,0,"CRE16279","CRE16279","FBA_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4238","WBGene00078288",0.0461272188973954,0,0,0,0,0,"CRE16280","CRE16280","Gelsolin-like domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4239","WBGene00078289",0.0922544377947908,0,0.131264880941677,0,0.65185054176226,0.0944383874207342,"CRE16282","CRE16282","","",NA,NA,NA,NA,NA,NA,NA,NA
"4240","WBGene00078293",0,0,0,0,0,0.424972743393304,"CRE16286","CRE16286","","","F42A9.17 | WBGene00235280",46.2687,NA,NA,NA,NA,NA,NA
"4241","WBGene00068413",0,0,0,0,0,0,"CRE16291","CRE16291","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class u (Sru)","sru-40 | WBGene00005703",35.2071,NA,NA,NA,NA,NA,NA
"4242","WBGene00078295",0,0,0,0,0,0,"CRE16292","CRE16292","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class u (Sru)","sru-40 | WBGene00005703",35.1266,NA,NA,NA,NA,NA,NA
"4243","WBGene00073372",0,0,0,0,0,0,"CRE16293","CRE16293","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class u (Sru)",NA,NA,NA,NA,NA,NA,NA,NA
"4244","WBGene00073370",0,0,0,0,0,0,"CRE16294","CRE16294","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class u (Sru)",NA,NA,NA,NA,NA,NA,NA,NA
"4245","WBGene00068412",0,0,0,0,0,0,"CRE16295","CRE16295","Serpentine Receptor, class T","7TM GPCR, serpentine receptor class u (Sru)",NA,NA,NA,NA,NA,NA,NA,NA
"4246","WBGene00069070",0,0,0,0,0,0.739924765441452,"CRE16297","CRE16297","ShKT domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4247","WBGene00079491",0,0,0,0,0,0,"CRE16298","CRE16298","SEFIR domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4248","WBGene00079488",0.50739940787135,0,0.0437549603138922,0,0,0.0628015276347882,"CRE16299","CRE16299","RRM domain-containing protein","Nucleotide-binding alpha-beta plait domain superfamily, RNA-binding domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"4249","WBGene00079501",0.138381656692186,0,0.0293158234103078,0,0.23416477154075,0.031636859785946,"CRE16300","CRE16300","CCHC-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4250","WBGene00069068",0,0,0.0144391369035844,0,0,0.0472191937103671,"CRE16301","CRE16301","Peptidase A2 domain-containing protein","Aspartic peptidase domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"4251","WBGene00079484",0.115318047243489,0,0,0,0,0,"CRE16302","CRE16302","Mariner Mos1 transposase","Transposase, type 1, Ribonuclease H superfamily",NA,NA,NA,NA,"CBN16940 | WBGene00155665",47.8723,"CJA04974 | WBGene00124178",15.9574
"4252","WBGene00079496",0,0,0,0,0,0,"CRE16303","CRE16303","PK domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4253","WBGene00079492",0,0,0,0,0,0,"CRE16304","CRE16304","","",NA,NA,NA,NA,NA,NA,NA,NA
"4254","WBGene00069062",0.0922544377947908,0,0,0,0,0,"CRE16310","CRE16310","MATH domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4255","WBGene00069061",0,0,0,0,0,0,"CRE16311","CRE16311","Lipoprotein","Ribonucleotide reductase small subunit family",NA,NA,NA,NA,NA,NA,NA,NA
"4256","WBGene00079498",0,0,0,0,0,0,"CRE16312","CRE16312","PAZ domain-containing protein","PAZ domain",NA,NA,NA,NA,"CBN14181 | WBGene00152906",29.3413,NA,NA
"4257","WBGene00079479",0,0,0.350039682511138,0,0,0,"CRE16313","CRE16313","DNA helicase","",NA,NA,NA,NA,"CBN02707 | WBGene00141432",33.1361,NA,NA
"4258","WBGene00069057",0.0115318047243489,0.223747765563916,0.175019841255569,0,0,0,"CRE16316","CRE16316","Transposase","Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,"CJA37731 | WBGene00213578",4.54545
"4259","WBGene00079497",0,0,0.0293158234103078,0,0.0250711746831639,0.0236095968551835,"CRE16317","CRE16317","HMG box domain-containing protein","Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,"CJA31066 | WBGene00206913",45.3333
"4260","WBGene00079486",0,0,0,0,0,0.141657581131101,"CRE16319","CRE16319","CCHC-type domain-containing protein","Zinc finger, CCHC-type, Peptidase A2A, retrovirus, catalytic, Aspartic peptidase domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"4261","WBGene00069067",0,0,0,0,0,0,"CRE16320","CRE16320","","",NA,NA,NA,NA,"CBN20505 | WBGene00159230",14.4737,NA,NA
"4262","WBGene00079483",0.0922544377947908,0,0,0,0,0.377753549682937,"CRE16321","CRE16321","Coiled-coil domain-containing protein 86","",NA,NA,NA,NA,NA,NA,NA,NA
"4263","WBGene00079499",0,0,0,0,0,0,"CRE16323","CRE16323","F-box domain-containing protein","F-box domain, F-box-like domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"4264","WBGene00079490",0,0,0,0,0,0,"CRE16324","CRE16324","","",NA,NA,NA,NA,NA,NA,NA,NA
"4265","WBGene00079482",0,0,0,0,0,0,"CRE16325","CRE16325","Sm domain-containing protein","",NA,NA,NA,NA,"CBN06282 | WBGene00145007",38.8235,NA,NA
"4266","WBGene00079500",0,0,0,0,0,0,"CRE16326","CRE16326","PAZ domain-containing protein","PAZ domain, PAZ domain superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"4267","WBGene00079485",0,0,0,0,0,0,"CRE16327","CRE16327","FTH domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4268","WBGene00079493",0,0,0,0,0,0,"CRE16328","CRE16328","Integrase catalytic domain-containing protein","Integrase, catalytic core, Ribonuclease H-like superfamily, Ribonuclease H superfamily",NA,NA,NA,NA,NA,NA,NA,NA
"4269","WBGene00061323",0,0,0,0,0,0,"CRE16329","CRE16329","RNA_helicase domain-containing protein","Helicase, superfamily 3, single-stranded DNA/RNA virus, P-loop containing nucleoside triphosphate hydrolase",NA,NA,NA,NA,NA,NA,NA,NA
"4270","WBGene00079480",0,0,0,0,0,0,"CRE16332","CRE16332","F-box domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4271","WBGene00079489",0,0,0,0,0,0,"CRE16333","CRE16333","PAZ domain-containing protein","PAZ domain, PAZ domain superfamily",NA,NA,NA,NA,"CBN23277 | WBGene00162002",54.6154,NA,NA
"4272","WBGene00069060",0,0,0,0,0,0,"CRE16334","CRE16334","3'-5' exonuclease domain-containing protein","3'-5' exonuclease domain, Ribonuclease H-like superfamily, Ribonuclease H superfamily","K05G3.1 | WBGene00019422",18.5455,"CBG31433 | WBGene00303392",29.0909,NA,NA,NA,NA
"4273","WBGene00079502",0,0,0,0,0,0,"CRE16335","CRE16335","RING-type domain-containing protein","Zinc finger, RING-type, Zinc finger, RING/FYVE/PHD-type, Zinc finger, RING-type, conserved site",NA,NA,NA,NA,NA,NA,NA,NA
"4274","WBGene00079495",0,0,0,0,0,0,"CRE16336","CRE16336","Ion_trans_2 domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4275","WBGene00080580",0,0,0.0538186011860874,0,0.0947690403023594,0.0831057809302461,"CRE16343","CRE16343","","",NA,NA,NA,NA,NA,NA,NA,NA
"4276","WBGene00070691",0,0,0,0,0,0.0472191937103671,"CRE16345","CRE16345","SCP domain-containing protein","",NA,NA,NA,NA,"CBN01458 | WBGene00140183",36.5145,NA,NA
"4277","WBGene00070695",0,0,0,0,0,0.0708287905655506,"CRE16350","CRE16350","Conserved secreted protein","",NA,NA,NA,NA,"CBN01458 | WBGene00140183",33.8912,NA,NA
"4278","WBGene00080579",0,0,0,0,0,0,"CRE16354","CRE16354","","",NA,NA,NA,NA,NA,NA,NA,NA
"4279","WBGene00066043",0,0,0,0,0.401138794930622,0,"Cre-oac-38.3","CRE16365","Acyltransferase","Acyltransferase 3 domain, SGNH domain","Y75B8A.37 | WBGene00013565",8.24891,NA,NA,"CBN07703 | WBGene00146428",58.3213,NA,NA
"4280","WBGene00072700",0,0,0,0,0.401138794930622,0,"CRE16366","CRE16366","Acyl_transf_3 domain-containing protein","Acyltransferase 3 domain, SGNH domain","Y75B8A.37 | WBGene00013565",7.7455,NA,NA,"CBN07703 | WBGene00146428",53.3887,NA,NA
"4281","WBGene00073044",0.184508875589582,0,0,0,0,0,"CRE16367","CRE16367","","",NA,NA,NA,NA,NA,NA,NA,NA
"4282","WBGene00073045",0,0,0,0,0,0.033053435597257,"CRE16369","CRE16369","DUF4440 domain-containing protein","","R09E12.9 | WBGene00044514",74.4898,"CBG13823 | WBGene00034519",75.5102,"CBN22473 | WBGene00161198",75.5102,NA,NA
"4283","WBGene00081428",0,0,0.0293158234103078,0,0.0265754451641537,0.105298801974119,"CRE16370","CRE16370","DUF4440 domain-containing protein","Domain of unknown function DUF4440, NTF2-like domain superfamily","R09E12.9 | WBGene00044514",80.6452,"CBG13823 | WBGene00034519",87.9032,"CBN22473 | WBGene00161198",83.871,NA,NA
"4284","WBGene00070514",0.0922544377947908,0,0.0875099206277844,0,0,0,"CRE16371","CRE16371","G_PROTEIN_RECEP_F1_2 domain-containing protein","GPCR, rhodopsin-like, 7TM, 7TM GPCR, serpentine receptor class w (Srw)",NA,NA,"CBG16979 | WBGene00036762",31.4815,NA,NA,NA,NA
"4285","WBGene00082113",0.0152219822361405,0,0.00875099206277844,0,0,0.0576074163266478,"CRE16375","CRE16375","DDE_3 domain-containing protein","Paired domain, Homeobox-like domain superfamily, Ribonuclease H superfamily, Tc1-like transposase, DDE domain",NA,NA,NA,NA,NA,NA,NA,NA
"4286","WBGene00082603",0.276763313384372,0,0,0,0.300854096197966,0,"CRE16379","CRE16379","DUF2693 domain-containing protein","","F27E5.5 | WBGene00009194",71.7742,"CBG29995 | WBGene00270941",75.8064,"CBN22398 | WBGene00161123",76.6129,NA,NA
"4287","WBGene00067571",0.276763313384372,0,0.262529761883353,0,0,0.0472191937103671,"CRE16380","CRE16380","G_PROTEIN_RECEP_F2_4 domain-containing protein","7TM GPCR, serpentine receptor class ab (Srab)","F27E5.5 | WBGene00009194",75.7895,"CBG29995 | WBGene00270941",65.7895,"CBN22398 | WBGene00161123",76.8421,NA,NA
"4288","WBGene00059655",0,0,0.131264880941677,0,0,0,"CRE16383","CRE16383","Serpentine Receptor, class H","7TM GPCR, serpentine receptor class h (Srh)","srh-73 | WBGene00005294",44.7257,NA,NA,NA,NA,NA,NA
"4289","WBGene00080567",0.184508875589582,0,0.0875099206277844,0,0.100284698732655,0.0472191937103671,"CRE16384","CRE16384","","7TM GPCR, serpentine receptor class h (Srh)","srh-67 | WBGene00005288",41.2245,NA,NA,NA,NA,NA,NA
"4290","WBGene00080569",0.369017751179163,0,0.350039682511138,0,0,0,"CRE16386","CRE16386","CCHC-type domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4291","WBGene00071672",0.41883514758835,0,0,0,0,0,"CRE16395","CRE16395","FBA_2 domain-containing protein","F-box associated domain, type 2","Y44A6C.2 | WBGene00012851",11.3703,NA,NA,"CBN19591 | WBGene00158316",25.3644,NA,NA
"4292","WBGene00080568",0,0,0,0,0,0,"CRE16398","CRE16398","ST3GAL1","",NA,NA,NA,NA,NA,NA,NA,NA
"4293","WBGene00071718",0,0,0.0144391369035844,0,0.125355873415819,0.0391919307796047,"CRE16400","CRE16400","DB domain-containing protein","Domain of unknown function DB","Y57G11C.42 | WBGene00013331",72.3577,"CBG21529 | WBGene00040274",69.9187,NA,NA,"CJA06483 | WBGene00125687",61.7886
"4294","WBGene00080565",0.0747260946137806,0.111873882781958,0.0686952876928108,0,0.027076868657817,0.0566630324524405,"CRE16401","CRE16401","Ovule protein","",NA,NA,NA,NA,NA,NA,"CJA32016 | WBGene00207863",32.8358
"4295","WBGene00071663",0.0461272188973954,0,0,0,0,0.0944383874207342,"CRE16402","CRE16402","Glycosyltransferase family 92 protein","Glycosyltransferase family 92",NA,NA,NA,NA,NA,NA,NA,NA
"4296","WBGene00080571",0,0,0,0,0,0,"CRE16403","CRE16403","Kazal-like domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4297","WBGene00080572",0,0,0.0218774801569461,0.247896939048916,0.0626779367079096,0.0944383874207342,"CRE16404","CRE16404","DB domain-containing protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4298","WBGene00080570",0.415144970076559,0,0.175019841255569,0,0.0501423493663277,0,"CRE16407","CRE16407","Ovule protein","",NA,NA,NA,NA,NA,NA,NA,NA
"4299","WBGene00080566",0,0,0,0,0,0,"CRE16408","CRE16408","","7TM GPCR, serpentine receptor class h (Srh)",NA,NA,NA,NA,NA,NA,NA,NA
"4300","WBGene00059648",0,0,0.0144391369035844,0,0,0,"CRE16409","CRE16409","G_PROTEIN_RECEP_F1_2 domain-containing protein","7TM GPCR, serpentine receptor class h (Srh)","srh-68 | WBGene00005289",46.2963,"CBG21879 | WBGene00040555",58.5185,NA,NA,NA,NA
"4301","WBGene00071673",0.161445266140884,0,0.109387400784731,0,0,0,"CRE16421","CRE16421","FBA_2 domain-containing protein","F-box associated domain, type 2","Y44A6C.2 | WBGene00012851",11.4035,NA,NA,"CBN19591 | WBGene00158316",25.4386,NA,NA
"4302","WBGene00071668",0.230636094486977,0,0.262529761883353,0,0,0.0944383874207342,"CRE16422","CRE16422","","","Y57G11C.46 | WBGene00013335",73.7705,"CBG21509 | WBGene00040257",80.3279,"CBN25324 | WBGene00164049",91.8033,"CJA39122 | WBGene00214969",63.9344
